,Term,Stem,wTFref,SType,Inn-Score,Inn-TF,Inn-wTF,Ope-Score,Ope-TF,Ope-wTF
3709,retrieved,retriev,2.141602775517197e-05,raw,4.446775911732033,100.0,0.0018278862323608978,,,
3710,retrospective,retrospect,6.424808326551591e-06,stem,2.1441908187379872,3.0,5.483658697082694e-05,,,
3711,returns,return,7.28144943675847e-05,raw,0.004124655241716137,4.0,7.311544929443592e-05,,,
3712,return,return,0.0003854884995930955,raw,-1.1028558830969102,7.0,0.00012795203626526284,-0.9361966546749307,3.0,0.00015115634604726154
3713,reuse,reus,,noref,,,,,3.0,0.00015115634604726154
3714,revealing,reveal,2.355763053068917e-05,raw,1.3557334583737166,5.0,9.13943116180449e-05,,,
3715,reveal,reveal,6.424808326551591e-05,raw,-0.1583942742560588,3.0,5.483658697082694e-05,,,
3716,revenue,revenu,7.49560971431019e-05,raw,0.3806022264766282,6.0,0.00010967317394165388,,,
3717,reverse,revers,3.854884995930955e-05,raw,0.8632569732759227,5.0,9.13943116180449e-05,,,
3718,reviews,review,1.9274424979654775e-05,raw,1.0455785300698772,3.0,5.483658697082694e-05,,,
3719,review,review,0.00011992975542896303,raw,1.9255016177731574,45.0,0.000822548804562404,1.7718535464272793,14.0,0.0007053962815538873
3720,revision,revis,1.7132822204137576e-05,raw,,,,2.465000726987225,4.0,0.00020154179472968206
3721,revolutions,revolut,1.4991219428620379e-05,raw,1.807718582116774,5.0,9.13943116180449e-05,,,
3722,revolution,revolut,0.0001499121942862038,raw,1.8077185821167738,50.0,0.0009139431161804489,,,
3723,revolutionary,revolutionari,4.4973658285861136e-05,raw,0.7091062934486645,5.0,9.13943116180449e-05,,,
3724,rewarded,reward,6.424808326551591e-06,raw,2.431872891189768,4.0,7.311544929443592e-05,,,
3725,rewarding,reward,8.566411102068788e-06,raw,1.856508746286206,3.0,5.483658697082694e-05,,,
3726,rewards,reward,8.566411102068788e-06,raw,2.1441908187379872,4.0,7.311544929443592e-05,,,
3727,reward,reward,3.212404163275796e-05,raw,2.269353961691993,17.0,0.0003107406595013526,,,
3728,rfc,rfc,,noref,,,,2.702508720573153,28.0,0.0014107925631077745
3729,rgen,rgen,,noref,,6.0,0.00010967317394165388,,,
3730,rice,rice,7.06728915920675e-05,raw,-0.2537044540603836,3.0,5.483658697082694e-05,,,
3731,richness,rich,1.0708013877585985e-05,raw,2.3265123755319417,6.0,0.00010967317394165388,,,
3732,rich,rich,0.0001584786053882726,raw,-0.21396412541086965,7.0,0.00012795203626526284,,,
3733,richard,richard,0.000152053797061721,raw,0.279406214495042,11.0,0.00020106748555969876,1.092692607842074,9.0,0.00045346903814178467
3734,rifkin,rifkin,,noref,,,,,3.0,0.00015115634604726154
3735,rifle,rifl,0.00013492097485758343,raw,0.30364118534049983,10.0,0.0001827886232360898,,,
3736,rights,right,0.00016490341371482416,raw,1.2015827785464586,30.0,0.0005483658697082694,1.9923963160414317,24.0,0.0012092507683780923
3737,right,right,0.0013128025013920419,raw,-1.0961202868502788,24.0,0.0004386926957666155,-1.650779115954941,5.0,0.0002519272434121026
3738,rigidity,rigid,5.139846661241273e-05,stem,0.352431349509932,4.0,7.311544929443592e-05,,,
3739,ring,ring,0.00010065533044930826,raw,-0.6073444943039621,3.0,5.483658697082694e-05,,,
3740,rise,rise,0.0002184434831027541,raw,-0.08288672174791374,11.0,0.00020106748555969876,0.6126166359427349,8.0,0.0004030835894593641
3741,risks,risk,1.0708013877585985e-05,raw,2.837337999297932,10.0,0.0001827886232360898,,,
3742,risk,risk,0.00011564654987792864,raw,1.5891939766588585,31.0,0.0005666447320318783,1.1150740100382088,7.0,0.0003526981407769436
3743,rjan,rjan,,noref,,9.0,0.0001645097609124808,,,
3744,rner,rner,,noref,,3.0,5.483658697082694e-05,,,
3745,roads,road,0.00012421296097999744,raw,-0.12449272258037747,6.0,0.00010967317394165388,,,
3746,road,road,0.0004218957467768878,raw,-1.1931027609446883,7.0,0.00012795203626526284,-0.3332963519627635,6.0,0.0003023126920945231
3747,roberts,robert,7.92393026941363e-05,raw,0.14271081852786283,5.0,9.13943116180449e-05,,,
3748,robert,robert,0.00017775303036792736,raw,1.021187076945718,27.0,0.0004935292827374424,0.12560166087046254,4.0,0.00020154179472968206
3749,robinson,robinson,8.138090546965349e-05,raw,0.11604257144570157,5.0,9.13943116180449e-05,,,
3750,robot,robot,6.424808326551591e-06,stem,2.6550164425039777,5.0,9.13943116180449e-05,,,
3751,robotics,robot,6.424808326551591e-06,stem,3.1250200717497134,8.0,0.00014623089858887184,,,
3752,rock,rock,0.00016062020816378977,raw,-0.5638593823642232,5.0,9.13943116180449e-05,,,
3753,rocket,rocket,1.4991219428620379e-05,raw,3.142719648849114,19.0,0.0003472983841485706,,,
3754,rockets,rocket,2.7840836081723563e-05,raw,1.5251516103317633,7.0,0.00012795203626526284,,,
3755,rod,rod,3.854884995930955e-05,raw,0.3524313495099318,3.0,5.483658697082694e-05,,,
3756,rogers,roger,1.9274424979654775e-05,raw,3.3481636230639227,30.0,0.0005483658697082694,,,
3757,roles,role,7.28144943675847e-05,raw,1.256887623737084,14.0,0.0002559040725305257,1.241225295365109,5.0,0.0002519272434121026
3758,role,role,0.0002227266886537885,raw,1.0833188580527242,36.0,0.0006580390436499232,0.12319492083989758,5.0,0.0002519272434121026
3759,roman,roman,0.00012421296097999744,raw,1.5177350126767137,31.0,0.0005666447320318783,,,
3760,romania,romania,,noref,,3.0,5.483658697082694e-05,,,
3761,rome,rome,0.0001499121942862038,raw,-1.0056921346432623,3.0,5.483658697082694e-05,,,
3762,ronald,ronald,1.0708013877585985e-05,raw,1.9210472674237773,4.0,7.311544929443592e-05,,,
3763,room,room,0.0008223754657986037,raw,-2.4201573727298493,4.0,7.311544929443592e-05,,,
3764,roots,root,5.782327493896432e-05,raw,0.794264101788971,7.0,0.00012795203626526284,,,
3765,rotary,rotari,2.141602775517197e-05,raw,0.940218014412051,3.0,5.483658697082694e-05,,,
3766,rotor,rotor,1.2849616653103182e-05,raw,1.7387257106298226,4.0,7.311544929443592e-05,,,
3767,routledge,routledg,,noref,,6.0,0.00010967317394165388,,,
3768,royal,royal,0.00010279693322482546,raw,-0.34071583105001335,4.0,7.311544929443592e-05,,,
3769,royalty,royalti,1.4991219428620379e-05,raw,,,,5.040879154980952,46.0,0.0023177306393913437
3770,rubenson,rubenson,,noref,,3.0,5.483658697082694e-05,,,
3771,rule,rule,0.00015633700261275538,raw,-0.0668270807305682,8.0,0.00014623089858887184,,,
3772,rules,rule,0.00018203623591896175,raw,0.5347529063038864,17.0,0.0003107406595013526,1.1133919238552241,11.0,0.0005542399355066257
3773,run,run,0.0004540197884096458,raw,-1.4206359867059706,6.0,0.00010967317394165388,-0.40667889789678763,6.0,0.0003023126920945231
3774,runco,runco,,noref,,16.0,0.0002924617971777437,,,
3775,rural,rural,0.00011564654987792864,raw,-0.05303375859823247,6.0,0.00010967317394165388,0.26777614965100527,3.0,0.00015115634604726154
3776,rusnano,rusnano,,noref,,5.0,9.13943116180449e-05,,,
3777,russia,russia,0.0001541953998372382,raw,1.556404153835868,40.0,0.0007311544929443592,,,
3778,russian,russian,0.00017132822204137576,raw,3.225995989089715,236.0,0.004313811508371719,,,
3779,rvc,rvc,,noref,,3.0,5.483658697082694e-05,,,
3780,ryan,ryan,3.212404163275796e-05,raw,1.633365194971996,9.0,0.0001645097609124808,1.8363920675648504,4.0,0.00020154179472968206
3781,safe,safe,0.00012421296097999744,raw,-0.30681427937433203,5.0,9.13943116180449e-05,,,
3782,safety,safeti,0.00010065533044930826,raw,0.7789498668159286,12.0,0.00021934634788330776,,,
3783,said,said,0.004199683042789224,raw,-3.1344339144643136,10.0,0.0001827886232360898,-2.3436203769693407,8.0,0.0004030835894593641
3784,sailing,sail,4.283205551034394e-05,raw,0.24707083385210565,3.0,5.483658697082694e-05,,,
3785,saint,saint,3.426564440827515e-05,raw,0.4702143851663154,3.0,5.483658697082694e-05,,,
3786,salad,salad,1.9274424979654775e-05,raw,1.0455785300698772,3.0,5.483658697082694e-05,,,
3787,sales,sale,0.0002848331691437872,raw,-0.5489337321475475,9.0,0.0001645097609124808,-0.6335889320064741,3.0,0.00015115634604726154
3788,sample,sampl,0.00012207135820448023,raw,0.18058109258327285,8.0,0.00014623089858887184,,,
3789,san,san,0.0001499121942862038,raw,-1.0056921346432623,3.0,5.483658697082694e-05,,,
3790,satellites,satellit,1.4991219428620379e-05,raw,1.5845750308025643,4.0,7.311544929443592e-05,,,
3791,satellite,satellit,1.7132822204137576e-05,raw,1.6741871894922513,5.0,9.13943116180449e-05,,,
3792,satisfaction,satisfact,5.9964877714481516e-05,raw,1.1145714015568287,10.0,0.0001827886232360898,,,
3793,satisfying,satisfi,2.7840836081723563e-05,raw,0.6778537499445598,3.0,5.483658697082694e-05,,,
3794,satnac,satnac,,noref,,,,,4.0,0.00020154179472968206
3795,saturation,satur,1.0708013877585985e-05,raw,2.3265123755319417,6.0,0.00010967317394165388,,,
3796,saturn,saturn,6.424808326551591e-06,raw,,,,3.668973531313161,5.0,0.0002519272434121026
3797,saving,save,4.4973658285861136e-05,raw,0.4859627421344547,4.0,7.311544929443592e-05,1.2122377584918567,3.0,0.00015115634604726154
3798,savoir,savoir,,noref,,3.0,5.483658697082694e-05,,,
3799,saw,saw,0.0007538441769820534,raw,-2.11000244442601,5.0,9.13943116180449e-05,,,
3800,says,say,0.0004283205551034394,raw,-1.3623670785819948,6.0,0.00010967317394165388,-1.041557170332757,3.0,0.00015115634604726154
3801,say,say,0.0010793677988606674,raw,-1.6804901765350113,11.0,0.00020106748555969876,,,
3802,scalable,scalabl,,noref,,3.0,5.483658697082694e-05,,3.0,0.00015115634604726154
3803,scale,scale,0.00012849616653103183,raw,0.8224349787556675,16.0,0.0002924617971777437,1.46169861812344,11.0,0.0005542399355066257
3804,scarce,scarc,1.2849616653103182e-05,raw,1.7387257106298226,4.0,7.311544929443592e-05,,,
3805,scarcity,scarciti,6.424808326551591e-06,raw,2.431872891189768,4.0,7.311544929443592e-05,,,
3806,schaban,schaban,,noref,,,,,4.0,0.00020154179472968206
3807,schemes,scheme,1.2849616653103182e-05,raw,1.4510436381780418,3.0,5.483658697082694e-05,,,
3808,scheme,scheme,7.06728915920675e-05,raw,0.8449078346077261,9.0,0.0001645097609124808,,,
3809,schizophrenia,schizophrenia,,noref,,5.0,9.13943116180449e-05,,,
3810,schizotypal,schizotyp,,noref,,5.0,9.13943116180449e-05,,,
3811,schmidhuber,schmidhub,,noref,,12.0,0.00021934634788330776,,,
3812,schnitter,schnitter,,noref,,3.0,5.483658697082694e-05,,,
3813,scholar,scholar,3.212404163275796e-05,raw,0.8224349787556675,4.0,7.311544929443592e-05,1.5487099951130694,3.0,0.00015115634604726154
3814,scholars,scholar,5.782327493896432e-05,raw,1.7387257106298224,18.0,0.0003290195218249616,,,
3815,scholarly,scholarli,1.7132822204137576e-05,raw,2.1441908187379872,8.0,0.00014623089858887184,,,
3816,schools,school,0.00041761254122585345,raw,-1.3370492705977048,6.0,0.00010967317394165388,,,
3817,school,school,0.0010558101683299781,raw,-0.6223311508195569,31.0,0.0005666447320318783,-1.9437489778274104,3.0,0.00015115634604726154
3818,schumpeter,schumpet,,noref,,8.0,0.00014623089858887184,,,
3819,sci,sci,,noref,,3.0,5.483658697082694e-05,,,
3820,sciences,scienc,7.49560971431019e-05,raw,1.9561385872350472,29.0,0.0005300870073846604,,,
3821,science,scienc,0.0002805499635927528,raw,1.9694738613292517,110.0,0.002010674855596988,0.4801751616822379,9.0,0.00045346903814178467
3822,sciencemag,sciencemag,,noref,,3.0,5.483658697082694e-05,,,
3823,scientific,scientif,0.00018417783869447896,raw,2.264554500987862,97.0,0.0017730496453900709,0.31323852372776256,5.0,0.0002519272434121026
3824,scientist,scientist,3.640724718379235e-05,raw,1.256887623737084,7.0,0.00012795203626526284,,,
3825,scientists,scientist,7.70976999186191e-05,raw,2.057179441748357,33.0,0.0006032024566790963,0.6732412577591695,3.0,0.00015115634604726154
3826,scip,scip,,noref,,5.0,9.13943116180449e-05,,,
3827,scope,scope,5.782327493896432e-05,raw,0.6401134219617128,6.0,0.00010967317394165388,2.0595356188790603,9.0,0.00045346903814178467
3828,scoring,score,1.0708013877585985e-05,raw,2.1441908187379872,5.0,9.13943116180449e-05,,,
3829,scored,score,3.212404163275796e-05,raw,1.227900086863832,6.0,0.00010967317394165388,,,
3830,scores,score,3.212404163275796e-05,raw,1.515582159315613,8.0,0.00014623089858887184,,,
3831,score,score,0.000141345783184135,raw,-0.946851634620329,3.0,5.483658697082694e-05,,,
3832,scorecards,scorecard,,noref,,3.0,5.483658697082694e-05,,,
3833,scorers,scorer,,noref,,3.0,5.483658697082694e-05,,,
3834,screw,screw,4.4973658285861136e-05,raw,0.7091062934486645,5.0,9.13943116180449e-05,,,
3835,sculpture,sculptur,2.355763053068917e-05,raw,0.8449078346077261,3.0,5.483658697082694e-05,,,
3836,sdo,sdo,,noref,,,,,8.0,0.0004030835894593641
3837,sdram,sdram,,noref,,,,,8.0,0.0004030835894593641
3838,sea,sea,0.00020345226367413373,raw,-0.21246149552633464,9.0,0.0001645097609124808,,,
3839,searching,search,4.925686383689553e-05,raw,1.311281695802883,10.0,0.0001827886232360898,,,
3840,search,search,0.000141345783184135,raw,2.174043781887668,68.0,0.0012429626380054105,1.912932144687185,19.0,0.0009573235249659898
3841,secondary,secondari,6.638968604103311e-05,raw,1.4182538153550506,15.0,0.0002741829348541347,,,
3842,secret,secret,0.00016704501649034137,raw,-0.8262236468317142,4.0,7.311544929443592e-05,,,
3843,section,section,0.00040476292457275025,raw,-0.38950599521944546,15.0,0.0002741829348541347,0.11362546982374709,9.0,0.00045346903814178467
3844,sectors,sector,2.141602775517197e-05,raw,2.3265123755319417,12.0,0.00021934634788330776,,,
3845,sectoral,sector,2.4628431918447767e-05,stem,1.088138144488673,4.0,7.311544929443592e-05,,,
3846,sector,sector,2.7840836081723563e-05,raw,2.875078327280779,27.0,0.0004935292827374424,2.5391086991409466,7.0,0.0003526981407769436
3847,secure,secur,6.424808326551591e-05,raw,,,,1.366388438319115,5.0,0.0002519272434121026
3848,security,secur,0.00019488585257206492,raw,-0.28722714609902705,8.0,0.00014623089858887184,1.2122377584918569,13.0,0.0006550108328714667
3849,seeing,see,0.00018417783869447896,raw,-1.2115441888474112,3.0,5.483658697082694e-05,,,
3850,see,see,0.0016533173426992761,raw,-0.3616590048952566,63.0,0.0011515683263873657,-0.6576232984213901,17.0,0.0008565526276011488
3851,seed,seed,8.780571379620508e-05,raw,-0.18308688684643015,4.0,7.311544929443592e-05,,,
3852,seeks,seek,2.141602775517197e-05,raw,1.7875158747992546,7.0,0.00012795203626526284,,,
3853,seeking,seek,9.423052212275668e-05,raw,0.4394427264995617,8.0,0.00014623089858887184,,,
3854,seek,seek,0.0001477705915106866,raw,-0.7036213247393818,4.0,7.311544929443592e-05,,,
3855,seem,seem,0.0004904270355934381,raw,-1.4977717155881975,6.0,0.00010967317394165388,,,
3856,seemed,seem,0.0007131537242472267,raw,-2.565339382574347,3.0,5.483658697082694e-05,,,
3857,seen,seen,0.000597507174369298,raw,-0.30896713273543314,24.0,0.0004386926957666155,-0.2758392969379762,9.0,0.00045346903814178467
3858,segment,segment,2.141602775517197e-05,raw,2.0388303030801604,9.0,0.0001645097609124808,,,
3859,selecting,select,3.212404163275796e-05,raw,,,,2.0595356188790603,5.0,0.0002519272434121026
3860,select,select,4.925686383689553e-05,raw,0.10730889147694697,3.0,5.483658697082694e-05,1.408948052737911,4.0,0.00020154179472968206
3861,selection,select,8.352250824517069e-05,raw,-0.13307646627176892,4.0,7.311544929443592e-05,2.3849580193136886,18.0,0.0009069380762835693
3862,selected,select,0.0001584786053882726,raw,-0.3681148052381279,6.0,0.00010967317394165388,-0.047304896988890156,3.0,0.00015115634604726154
3863,self,self,8.352250824517069e-05,raw,2.330776774318399,47.0,0.000859106529209622,1.892481534215894,11.0,0.0005542399355066257
3864,selling,sell,6.638968604103311e-05,raw,0.6561137633081539,7.0,0.00012795203626526284,,,
3865,sell,sell,8.780571379620508e-05,raw,0.2223782212617341,6.0,0.00010967317394165388,,,
3866,semantic,semant,1.4991219428620379e-05,raw,2.395505247018893,9.0,0.0001645097609124808,,,
3867,semiconductor,semiconductor,,noref,,3.0,5.483658697082694e-05,,,
3868,seminal,semin,,noref,,4.0,7.311544929443592e-05,,,
3869,semiotics,semiot,,noref,,4.0,7.311544929443592e-05,,,
3870,sender,sender,,noref,,4.0,7.311544929443592e-05,,,
3871,senior,senior,7.28144943675847e-05,raw,0.4095897633498807,6.0,0.00010967317394165388,,,
3872,sense,sens,0.0006660384631858483,raw,-0.5045596400829313,22.0,0.0004021349711193975,-0.5022034629522282,8.0,0.0004030835894593641
3873,sensitive,sensit,0.00012635456375551462,raw,-0.8347343364996228,3.0,5.483658697082694e-05,,,
3874,sensors,sensor,1.2849616653103182e-05,raw,1.4510436381780418,3.0,5.483658697082694e-05,,,
3875,sensory,sensori,1.9274424979654775e-05,raw,1.3332606025216582,4.0,7.311544929443592e-05,,,
3876,sensorica,sensorica,,noref,,,,,3.0,0.00015115634604726154
3877,separate,separ,0.00016918661926585858,raw,-0.028032456392815337,9.0,0.0001645097609124808,,,
3878,september,septemb,0.00011992975542896303,raw,0.316063705339057,9.0,0.0001645097609124808,0.7422341292461212,5.0,0.0002519272434121026
3879,serbia,serbia,,noref,,6.0,0.00010967317394165388,,,
3880,sergei,sergei,,noref,,5.0,9.13943116180449e-05,,,
3881,sergey,sergey,,noref,,9.0,0.0001645097609124808,,,
3882,series,seri,0.00027840836081723564,raw,0.5347529063038865,26.0,0.00047525042041383344,-0.6107742542403028,3.0,0.00015115634604726154
3883,serial,serial,1.4991219428620379e-05,raw,,,,2.5985321196117472,4.0,0.00020154179472968206
3884,serve,serv,0.00022915149698034008,raw,-0.3314134383876999,9.0,0.0001645097609124808,0.2770785423133187,6.0,0.0003023126920945231
3885,served,serv,0.00025485073028654645,raw,-1.2486383132536518,4.0,7.311544929443592e-05,-0.5223632968962497,3.0,0.00015115634604726154
3886,server,server,,noref,,,,,4.0,0.00020154179472968206
3887,services,servic,0.0002976827857968904,raw,0.7062244470737752,33.0,0.0006032024566790963,1.6248713560786336,30.0,0.0015115634604726156
3888,service,servic,0.0006746048742879171,raw,0.029204339638739602,38.0,0.0006945967682971412,0.29594702661770156,18.0,0.0009069380762835693
3889,sessions,session,5.5681672163447126e-05,raw,0.6778537499445598,6.0,0.00010967317394165388,,,
3890,session,session,0.00017132822204137576,raw,-0.6283979035017943,5.0,9.13943116180449e-05,0.162415633993179,4.0,0.00020154179472968206
3891,settings,set,1.9274424979654775e-05,raw,1.0455785300698772,3.0,5.483658697082694e-05,,,
3892,setting,set,0.00012849616653103183,raw,-0.8515414548160041,3.0,5.483658697082694e-05,1.1432448870049052,8.0,0.0004030835894593641
3893,sets,set,0.00013277937208206622,raw,0.5820057911544321,13.0,0.00023762521020691672,1.3335986154961241,10.0,0.0005038544868242052
3894,set,set,0.0008866235490641196,raw,-0.41593925228760087,32.0,0.0005849235943554873,0.5980178365215821,32.0,0.0016123343578374565
3895,seven,seven,0.00024200111363344327,raw,-0.9737590875402533,5.0,9.13943116180449e-05,,,
3896,several,sever,0.0008073842463699833,raw,-0.09917491459608752,40.0,0.0007311544929443592,-0.13503995028558213,14.0,0.0007053962815538873
3897,sewing,sew,2.141602775517197e-05,raw,0.940218014412051,3.0,5.483658697082694e-05,,,
3898,shakespeare,shakespear,6.424808326551591e-05,raw,-0.1583942742560588,3.0,5.483658697082694e-05,,,
3899,shall,shall,0.0005739495438386088,raw,,,,0.33974964927609447,16.0,0.0008061671789187282
3900,shaped,shape,3.640724718379235e-05,raw,1.6135625676758165,10.0,0.0001827886232360898,,,
3901,shapes,shape,6.210648048999872e-05,raw,0.16318934987140352,4.0,7.311544929443592e-05,,,
3902,shape,shape,0.00018203623591896175,raw,-0.6890225253182292,5.0,9.13943116180449e-05,-0.1858910602750369,3.0,0.00015115634604726154
3903,sharing,share,4.925686383689553e-05,raw,1.7812853250486185,16.0,0.0002924617971777437,2.661711021233279,14.0,0.0007053962815538873
3904,shared,share,8.566411102068788e-05,raw,0.940218014412051,12.0,0.00021934634788330776,2.465000726987225,20.0,0.0010077089736484103
3905,shares,share,9.851372767379107e-05,raw,-0.2981562166312175,4.0,7.311544929443592e-05,,,
3906,share,share,0.0002098770720006853,raw,0.04412998985541527,12.0,0.00021934634788330776,1.281230629978808,15.0,0.0007557817302363078
3907,shelf,shelf,2.5699233306206364e-05,raw,1.4510436381780418,6.0,0.00010967317394165388,,,
3908,shell,shell,4.711526106137834e-05,raw,0.1517606540477808,3.0,5.483658697082694e-05,,,
3909,shielded,shield,1.0708013877585985e-05,raw,1.6333651949719963,3.0,5.483658697082694e-05,,,
3910,shifting,shift,2.355763053068917e-05,raw,0.8449078346077261,3.0,5.483658697082694e-05,,,
3911,shifts,shift,3.640724718379235e-05,raw,1.8759268321433076,13.0,0.00023762521020691672,,,
3912,shift,shift,8.780571379620508e-05,raw,1.9271263135001593,33.0,0.0006032024566790963,1.0540137532769627,5.0,0.0002519272434121026
3913,ships,ship,9.208891934723948e-05,raw,0.3289008520997376,7.0,0.00012795203626526284,,,
3914,shock,shock,6.638968604103311e-05,raw,0.5019630834808957,6.0,0.00010967317394165388,,,
3915,shockley,shockley,,noref,,4.0,7.311544929443592e-05,,,
3916,short,short,0.0004540197884096458,raw,-0.7274888061460252,12.0,0.00021934634788330776,,,
3917,shorter,shorter,4.0690452734826745e-05,raw,1.1456619886268598,7.0,0.00012795203626526284,,,
3918,shot,shot,0.00024200111363344327,raw,-1.196902638854463,4.0,7.311544929443592e-05,,,
3919,showing,show,0.000130637769306549,raw,-0.17492357620726925,6.0,0.00010967317394165388,,,
3920,shows,show,0.00020131066089861652,raw,0.23995336608324155,14.0,0.0002559040725305257,,,
3921,showed,show,0.00030196599134792477,raw,-1.4182747105202906,4.0,7.311544929443592e-05,,,
3922,show,show,0.0006167815993489528,raw,-1.0338630116099587,12.0,0.00021934634788330776,,,
3923,shown,shown,0.0003555060607358547,raw,-0.13458362556234035,17.0,0.0003107406595013526,-0.8552275921412636,3.0,0.00015115634604726154
3924,shukhov,shukhov,,noref,,3.0,5.483658697082694e-05,,,
3925,shutter,shutter,1.0708013877585985e-05,raw,1.6333651949719963,3.0,5.483658697082694e-05,,,
3926,side,side,0.0008159506574720521,raw,-1.4007132835903437,11.0,0.00020106748555969876,-1.1752135551454306,5.0,0.0002519272434121026
3927,siemens,siemen,,noref,,,,,4.0,0.00020154179472968206
3928,signals,signal,6.210648048999872e-05,raw,0.38633290118561325,5.0,9.13943116180449e-05,,,
3929,signal,signal,0.00013492097485758343,raw,-0.6126495465336552,4.0,7.311544929443592e-05,,,
3930,significant,signific,0.00018417783869447896,raw,1.1238307269696253,31.0,0.0005666447320318783,0.6497107603489756,7.0,0.0003526981407769436
3931,significantly,significantli,3.640724718379235e-05,raw,1.7088727474801413,11.0,0.00020106748555969876,,,
3932,sikorsky,sikorski,,noref,,5.0,9.13943116180449e-05,,,
3933,silicon,silicon,,noref,,8.0,0.00014623089858887184,,4.0,0.00020154179472968206
3934,silk,silk,2.5699233306206364e-05,raw,1.268722081384087,5.0,9.13943116180449e-05,,,
3935,silvia,silvia,,noref,,3.0,5.483658697082694e-05,,,
3936,sim,sim,6.424808326551591e-06,stem,,,,3.15814790754717,3.0,0.00015115634604726154
3937,similarities,similar,6.424808326551591e-06,raw,2.1441908187379872,3.0,5.483658697082694e-05,,,
3938,similar,similar,0.00033623163575619995,raw,0.5844525748561591,33.0,0.0006032024566790963,0.40448719519290766,10.0,0.0005038544868242052
3939,similarly,similarli,7.70976999186191e-05,raw,0.9585671530802474,11.0,0.00020106748555969876,,,
3940,simon,simon,8.566411102068788e-06,raw,1.856508746286206,3.0,5.483658697082694e-05,3.15814790754717,4.0,0.00020154179472968206
3941,simonton,simonton,,noref,,20.0,0.0003655772464721796,,,
3942,simple,simpl,0.0003426564440827515,raw,-0.09776965243962404,17.0,0.0003107406595013526,-0.5307315465667664,4.0,0.00020154179472968206
3943,simplest,simplest,2.141602775517197e-05,raw,0.940218014412051,3.0,5.483658697082694e-05,,,
3944,simply,simpli,0.0003662140746134407,raw,-0.8002481604284536,9.0,0.0001645097609124808,,,
3945,simulation,simul,1.1778815265344584e-05,stem,1.8257370876194523,4.0,7.311544929443592e-05,,,
3946,simulated,simul,1.4991219428620379e-05,raw,1.5845750308025643,4.0,7.311544929443592e-05,,,
3947,since,sinc,0.0013449265430247998,raw,-0.5141597138119506,44.0,0.000804269942238795,-0.10633842857308314,24.0,0.0012092507683780923
3948,singapore,singapor,,noref,,10.0,0.0001827886232360898,,,
3949,single,singl,0.0003683556773889579,raw,-0.058864678909025706,19.0,0.0003472983841485706,0.31323852372776256,10.0,0.0005038544868242052
3950,singularity,singular,2.9982438857240758e-05,stem,0.891427850242619,4.0,7.311544929443592e-05,,,
3951,sip,sip,1.7132822204137576e-05,stem,,,,2.1773186545354437,3.0,0.00015115634604726154
3952,sir,sir,0.00020345226367413373,raw,-0.4637759238072407,7.0,0.00012795203626526284,,,
3953,sites,site,3.426564440827515e-05,raw,0.7578964576180964,4.0,7.311544929443592e-05,1.4841714739754985,3.0,0.00015115634604726154
3954,site,site,0.0001370625776331006,raw,-0.40525435218758454,5.0,9.13943116180449e-05,0.7910242934155531,6.0,0.0003023126920945231
3955,situated,situat,4.0690452734826745e-05,raw,0.29836412823965613,3.0,5.483658697082694e-05,,,
3956,situations,situat,0.00010922174155137706,raw,0.6102604588120316,11.0,0.00020106748555969876,,,
3957,situational,situat,0.00018988877942919147,stem,-0.731255288941502,5.0,9.13943116180449e-05,,,
3958,situation,situat,0.0004197541440013706,raw,-0.24355208259636565,18.0,0.0003290195218249616,,,
3959,six,six,0.00047115261061378335,raw,-0.946851634620329,10.0,0.0001827886232360898,,,
3960,sizes,size,2.5699233306206364e-05,raw,0.7578964576180964,3.0,5.483658697082694e-05,,,
3961,size,size,0.0002955411830213732,raw,-0.9913033971911628,6.0,0.00010967317394165388,-0.3828114164901441,4.0,0.00020154179472968206
3962,sketch,sketch,3.426564440827515e-05,raw,,,,1.7718535464272793,4.0,0.00020154179472968206
3963,sketchpad,sketchpad,,noref,,,,,6.0,0.0003023126920945231
3964,skilled,skill,6.424808326551591e-05,raw,0.5347529063038865,6.0,0.00010967317394165388,,,
3965,skills,skill,7.92393026941363e-05,raw,1.477711885260203,19.0,0.0003472983841485706,0.933524356022836,4.0,0.00020154179472968206
3966,skill,skill,8.994731657172227e-05,raw,-0.4948665108772717,3.0,5.483658697082694e-05,,,
3967,skolkovo,skolkovo,,noref,,5.0,9.13943116180449e-05,,,
3968,sleep,sleep,0.00013920418040861782,raw,0.3676988216407202,11.0,0.00020106748555969876,,,
3969,slightly,slightli,0.00017775303036792736,raw,-1.1760375003905015,3.0,5.483658697082694e-05,,,
3970,slovakia,slovakia,,noref,,4.0,7.311544929443592e-05,,,
3971,slovenia,slovenia,,noref,,4.0,7.311544929443592e-05,,,
3972,slower,slower,1.9274424979654775e-05,raw,1.0455785300698772,3.0,5.483658697082694e-05,,,
3973,slowly,slowli,0.00024628431918447767,raw,-0.9913033971911628,5.0,9.13943116180449e-05,,,
3974,small,small,0.0011607487043303207,raw,-0.8929786446801772,26.0,0.00047525042041383344,-0.429067892790266,15.0,0.0007557817302363078
3975,smaller,smaller,0.00016704501649034137,raw,0.3524313495099318,13.0,0.00023762521020691672,-0.09994863047431214,3.0,0.00015115634604726154
3976,smart,smart,4.4973658285861136e-05,raw,1.4975636538129347,11.0,0.00020106748555969876,1.7230633822578474,5.0,0.0002519272434121026
